gene,importance_sum,degree,importance_mean
BBS4,0.013999581,9,0.0015555090374416774
INPP5D,0.013985747,54,0.0002589953062986886
DNAJC7,0.013971861,7,0.0019959802074091776
GPD1L,0.01395574,7,0.0019936771797282355
TCF12,0.013955089,13,0.0010734684048936917
SLC6A5,0.013951825,7,0.001993117853999138
TRIM24,0.013941016,22,0.0006336825476451354
RALBP1,0.0139395185,26,0.0005361353262112691
SF3B4,0.013927175,7,0.001989596390298435
SLC25A12,0.013906526,18,0.0007725847988492913
CNOT1,0.013906452,11,0.0012642228975892067
TRPC6,0.01390583,23,0.0006046012934783231
EDN3,0.013900177,18,0.0007722320345540842
EIF4E,0.013895406,70,0.00019850580553923335
NEO1,0.013869842,10,0.0013869841583073138
EGR2,0.013857339,22,0.0006298790262504058
CD3G,0.013855569,58,0.0002388891218037441
LAMC2,0.013848865,31,0.00044673759370080884
PLEKHG3,0.013843766,9,0.0015381962681810062
WT1,0.01382889,16,0.0008643056498840451
RFC3,0.013824992,61,0.00022663921117782593
LHCGR,0.013790683,23,0.0005995949082400488
PPP2R2B,0.013768755,20,0.00068843774497509
NEDD4L,0.013767963,32,0.00043024885235354304
E2F8,0.013745749,7,0.0019636784813233782
APH1B,0.013741767,37,0.00037139910902525927
ALDH1A1,0.013702405,35,0.00039149727672338486
UNC13B,0.013677263,13,0.0010520971308533961
COL4A4,0.013676465,38,0.00035990696204336067
NDC1,0.013674299,56,0.0002441839148689594
PGM1,0.013661621,50,0.0002732324227690697
ARSB,0.013661412,20,0.0006830705795437097
GLDC,0.013658844,17,0.0008034614079138812
GLI3,0.013652178,31,0.000440392853511918
SNTB1,0.0136409905,51,0.0002674704015839334
BLVRA,0.013625884,16,0.0008516177767887712
NTPCR,0.013618226,7,0.001945460880441325
KIF3A,0.013600436,24,0.0005666848349695405
WDR19,0.013583975,9,0.0015093305458625157
ARHGAP10,0.013583898,14,0.0009702784009277821
RAB3IP,0.013573956,11,0.0012339959767731752
ANGPT2,0.013565674,15,0.0009043782949447632
CDC25B,0.013561782,25,0.0005424712970852852
SLC6A11,0.013547733,18,0.0007526518570052253
MICA,0.013485297,6,0.00224754943822821
FXYD7,0.013477284,10,0.001347728446125984
F5,0.013475843,46,0.00029295310378074646
ARHGAP42,0.013470619,10,0.0013470618985593319
TNS4,0.013454108,8,0.0016817634459584951
VNN1,0.013452009,13,0.0010347699459928733
MAPK4,0.01345169,17,0.0007912758737802505
SGK1,0.013440056,33,0.00040727441735339886
TNFRSF10B,0.013429987,41,0.00032756066449531697
M6PR,0.013418608,11,0.0012198734859173949
ACOT12,0.013409177,12,0.0011174314034481843
GADD45A,0.013407868,64,0.0002094979427056387
PLXNA1,0.013399449,14,0.0009571035126490253
ALK,0.013379717,32,0.0004181161639280617
GLP1R,0.013359206,21,0.0006361526570149831
CROT,0.013347082,12,0.0011122568200031917
PRKG1,0.013340237,34,0.00039235990056220223
SLC5A8,0.013317468,13,0.0010244205880623597
CREB1,0.013313639,240,5.547349574044347e-05
CTPS1,0.013303291,18,0.0007390717251433267
BHMT2,0.013260393,7,0.0018943419147815024
RAC2,0.013242287,73,0.00018140118671198415
CRYBA4,0.013239402,7,0.0018913431891373225
NTN4,0.013239382,8,0.001654922729358077
ARPC5,0.013225327,39,0.00033911095502284856
LMAN1,0.013224492,23,0.0005749779065018115
SFRP2,0.013219146,11,0.0012017405507239428
GMNN,0.013218503,9,0.0014687226050429875
ABCG8,0.013192277,18,0.0007329043000936508
MMAA,0.013184978,8,0.0016481222119182348
CLEC7A,0.013182012,8,0.0016477515455335379
ITPKA,0.01317642,13,0.0010135707517082875
PREX1,0.013150606,25,0.0005260242521762848
ARHGEF10L,0.013148833,15,0.0008765888710816701
TNNI3,0.01314107,61,0.00021542736985644356
LYPLA1,0.013127227,11,0.0011933843012560499
LCK,0.013105542,114,0.00011496089823674738
CD209,0.013098126,11,0.0011907387524843216
FFAR2,0.013088899,10,0.0013088898733258248
UQCR10,0.0130554,18,0.0007252999995317724
TAL1,0.013054952,9,0.001450550225045946
MTAP,0.013045052,15,0.0008696701377630233
ATIC,0.012993482,28,0.00046405292648289887
LAMB1,0.0129758045,36,0.00036043901410367753
POFUT1,0.012963097,7,0.0018518709444573947
PARD6G,0.012958948,10,0.001295894756913185
KDR,0.012948829,59,0.00021947167371794328
PF4,0.012908604,23,0.0005612436520016712
TNC,0.012905874,25,0.0005162349715828895
XPO1,0.01290404,62,0.0002081296707112943
TRPM7,0.012897231,9,0.0014330256316396925
TUBGCP2,0.012878634,10,0.0012878634035587311
GATAD2A,0.01287395,22,0.0005851795642890713
RAB2A,0.012829663,11,0.00116633302108808
PHF20,0.012821661,10,0.0012821661308407783
HTR5A,0.012816906,13,0.0009859158442570614
PDP2,0.012807866,6,0.002134644271185001
ASB4,0.012799859,7,0.0018285512924194336
CBSL,0.012795293,29,0.00044121699215009296
IFIH1,0.012788799,26,0.0004918768715399962
BMP6,0.012788092,19,0.0006730574624318825
SLC35D1,0.012782125,10,0.0012782124802470207
MRPS5,0.012778932,7,0.001825561746954918
IFT74,0.012743957,5,0.002548791468143463
IFNGR2,0.012736923,36,0.0003538034183697568
TTC8,0.012733957,8,0.0015917445998638868
WDR77,0.012727593,7,0.001818227581679821
RPS20,0.012705773,30,0.00042352577050526935
SETD2,0.012700978,10,0.0012700977735221387
FABP1,0.012699585,18,0.0007055325226651297
MCCC1,0.012679027,28,0.0004528224069092955
CYB5A,0.012672481,7,0.001810354446726186
SBF2,0.012667958,10,0.0012667957693338395
KIF2B,0.0126567185,26,0.00048679686509645905
SPRY2,0.012648184,23,0.0005499210370623547
ITGA11,0.012644455,21,0.000602116896992638
TNKS2,0.01263154,17,0.0007430317756884239
MOCS3,0.0126231415,6,0.0021038569199542203
NTRK2,0.012619245,39,0.0003235703811813624
ARHGEF2,0.012617152,22,0.0005735069174658169
KIF20B,0.01261261,9,0.001401401124894619
POLD3,0.01256978,52,0.00024172654733634912
CCL2,0.012569685,51,0.0002464644026522543
UPP2,0.012556694,17,0.0007386290851761313
GRM5,0.012554043,30,0.00041846809908747674
RRAGC,0.012517798,24,0.0005215749066943923
UBE2G1,0.01250643,15,0.0008337620024879773
SPRED1,0.012506427,13,0.0009620328648732259
PPCDC,0.012495808,8,0.0015619760379195213
ACSS3,0.012493232,15,0.0008328821510076523
CLASP2,0.012489304,23,0.0005430132150650024
PAPSS1,0.012481468,21,0.0005943556094453449
CPN1,0.012477518,7,0.0017825025799018995
TLR4,0.012466785,82,0.0001520339581297665
IL1RN,0.0124638695,12,0.0010386557939151924
TUBG2,0.012457907,10,0.001245790719985962
FGD2,0.012449898,12,0.0010374914854764938
HEY1,0.012434687,30,0.00041448958218097686
TFAP2A,0.012426322,25,0.0004970528930425644
IQGAP2,0.012417738,16,0.0007761086453683674
FOLH1,0.012392834,7,0.0017704048327037267
PITX2,0.012390103,13,0.0009530848608567164
MAPT,0.012389645,30,0.00041298816601435345
XCL2,0.012389469,11,0.001126315360042182
GPR83,0.01238372,15,0.0008255813270807266
AKAP13,0.012372635,22,0.0005623925138603557
PLEC,0.0123701915,14,0.0008835851081780025
CBS,0.012369664,45,0.0002748814307981067
UGGT1,0.012356927,9,0.0013729918541179763
COL6A6,0.0123098055,19,0.0006478844994777127
DDX17,0.012297133,7,0.0017567332834005356
PRKN,0.012296859,27,0.0004554392287024745
ATF3,0.012290216,16,0.00076813850319013
CHST14,0.012282741,10,0.0012282741256058217
PAX8,0.012275766,6,0.002045960941662391
CXCL12,0.012275752,52,0.00023607214769491783
SPHK2,0.012268333,28,0.00043815474158951214
CORO1A,0.012263139,9,0.0013625709753897455
SLC4A2,0.012255917,9,0.0013617685892515713
EGR1,0.012243358,47,0.0002604969876243713
CPS1,0.012239181,36,0.0003399772621277306
EPN1,0.012237426,14,0.0008741018495389394
COL5A1,0.012236832,14,0.0008740594078387533
PRL,0.012218413,26,0.0004699389593532452
SLC1A1,0.012212636,41,0.0002978691694940009
AMY2A,0.012208614,8,0.001526076695881784
GPHN,0.012198074,11,0.0011089157990433953
ERBIN,0.01219761,29,0.00042060724106328243
GGA3,0.012193942,8,0.0015242428053170443
CALCA,0.012193838,24,0.0005080765889336666
KLHL11,0.01218872,7,0.0017412456550768443
SRSF6,0.012176797,14,0.0008697711995669774
GLP2R,0.012152628,15,0.0008101752027869225
RAB14,0.012150706,19,0.0006395108311584121
RLBP1,0.012150223,6,0.002025037227819363
BMP7,0.0121418275,28,0.00043363669621092934
SLC30A1,0.012128714,8,0.0015160891925916076
TENT4A,0.012116518,8,0.0015145647339522839
NPHS1,0.012105258,6,0.0020175430302818618
ALDH3A2,0.012075833,59,0.00020467513635502024
AGXT2,0.012070848,15,0.0008047231783469518
CRHBP,0.01205745,6,0.0020095749447743096
KMT2B,0.012056023,10,0.0012056022882461549
GOLGA4,0.012049523,8,0.0015061903977766633
MMP9,0.012048844,69,0.00017462093113125235
NPY,0.01198994,25,0.0004795975983142853
CBLIF,0.011986007,6,0.001997667830437422
MAG,0.011978,17,0.0007045882589676801
FOLR2,0.011974325,9,0.0013304806003967922
ORAI1,0.011972699,24,0.0004988624714314938
CCT5,0.011965955,10,0.0011965954676270486
ANXA2,0.01193531,11,0.0010850282216613944
UBE2V1,0.011925231,57,0.00020921457428158376
CYP4F22,0.011918908,16,0.0007449317490682006
SLC22A1,0.011918897,20,0.0005959448404610157
IL22,0.011903289,12,0.0009919407311826944
GP1BA,0.011888834,18,0.0006604907620284292
RASA1,0.011872616,58,0.00020470027008960987
CHRM5,0.01181002,18,0.0006561122006840176
SLC36A1,0.011805088,11,0.0010731898417527025
UROC1,0.011797532,7,0.0016853617770331247
TNFSF11,0.011793057,25,0.0004717222973704338
PDE3B,0.011791186,29,0.0004065926347313256
DYNLRB1,0.011782002,9,0.0013091113004419538
UBAP1,0.01177625,12,0.0009813541546463966
CASP12,0.01174089,13,0.0009031454101204872
MTMR2,0.011723119,12,0.0009769265695164602
DHRS9,0.0117223095,12,0.000976859126240015
CR1,0.011707421,20,0.0005853710696101189
POLR1A,0.011702474,16,0.0007314046379178762
CTR9,0.011687445,10,0.001168744545429945
C5,0.011681942,31,0.00037683684739374347
RAB3IL1,0.01167261,5,0.00233452208340168
PSMB2,0.011666313,33,0.00035352463071996516
PTPRB,0.011659326,6,0.0019432210053006809
ABCA1,0.01164951,22,0.0005295231769030744
C2,0.011634444,18,0.0006463579936987824
CDT1,0.011623676,16,0.0007264797459356487
MTHFR,0.011620875,29,0.00040071984303408656
NDUFA12,0.011612594,18,0.0006451441182030572
NEFL,0.011606228,22,0.0005275558002970436
NLRP4,0.011596486,7,0.00165664085320064
NT5C1A,0.011593539,13,0.0008918107129060305
FSTL3,0.0115894815,8,0.0014486851869150996
UCN3,0.011571276,5,0.002314255200326443
VCAN,0.011562009,20,0.0005781004671007395
CD36,0.011551246,45,0.00025669435660044353
HSPA4L,0.011546362,5,0.002309272438287735
AGT,0.011545433,81,0.00014253620656184209
KDM4A,0.0115447845,11,0.0010495258664542978
HRH1,0.011542689,14,0.0008244777896574565
SCN7A,0.011519487,9,0.0012799430017669995
GPLD1,0.0115129575,7,0.0016447082161903381
PLRG1,0.011511468,5,0.0023022936657071114
HTR4,0.011496275,22,0.0005225579423660582
CLDN17,0.011495274,10,0.001149527356028557
RAB32,0.011494786,7,0.0016421122210366385
SIKE1,0.011488858,7,0.0016412653827241489
MOCS1,0.0114719765,6,0.0019119960876802604
NPFFR2,0.011454545,10,0.0011454544961452483
CD22,0.011448311,11,0.0010407555171034553
ZFAND6,0.011444067,2,0.005722033325582743
MC3R,0.011394416,17,0.0006702597636510344
DAB2IP,0.011387908,9,0.0012653230999906857
RAG2,0.011386983,6,0.0018978305160999298
ENAH,0.011380974,16,0.00071131088770926
SOD2,0.011375764,32,0.000355492637027055
COASY,0.0113722775,9,0.0012635863903496
NOG,0.011364644,14,0.000811760313808918
CLDN24,0.011346273,6,0.001891045520702998
NET1,0.011343941,15,0.00075626273949941
NSMCE2,0.011342335,5,0.0022684669122099875
SPTB,0.011341901,18,0.0006301055869294538
RPL21,0.011320556,26,0.0004354059839477906
ENG,0.0112851355,7,0.0016121622174978256
GPR39,0.011284242,14,0.0008060173131525517
ENPP1,0.01126668,22,0.0005121218379248272
REST,0.011249809,21,0.0005357051711706888
PTDSS2,0.011247116,10,0.001124711614102125
RNF111,0.011235484,20,0.0005617741961032152
PHKG2,0.01123308,8,0.0014041350223124027
RPS29,0.011226044,30,0.00037420146788160006
PAH,0.01121862,14,0.000801330033157553
SLC2A7,0.011209209,7,0.0016013156356556074
POU5F1,0.01120689,15,0.0007471260304252307
F3,0.011198655,41,0.0002731379212402716
JAK3,0.011171144,77,0.00014507979783531908
GFRA1,0.011140988,19,0.000586367800439659
FSHR,0.011138086,26,0.0004283879310465776
MTMR6,0.011129549,8,0.0013911935966461897
ST3GAL1,0.011129185,31,0.00035900595567880136
CYTH1,0.011079434,12,0.0009232861921191216
GDI2,0.011063362,8,0.001382920192554593
DHCR24,0.0110471295,37,0.0002985710680887506
WAPL,0.011046493,12,0.0009205411188304424
MED16,0.011044811,6,0.0018408019095659256
DNAJC6,0.011044136,7,0.001577733749789851
FCN1,0.011031412,9,0.0012257123986879985
CYP3A43,0.0110215405,20,0.0005510770250111818
OAS3,0.011007019,16,0.0006879387074150145
RBX1,0.011006753,101,0.00010897775208300884
SNX5,0.01099596,6,0.001832659977177779
LPIN1,0.010994231,20,0.0005497115664184094
GOT1,0.010975642,60,0.0001829273688296477
SLC25A20,0.010974001,16,0.0006858750712126493
RPS14,0.010967942,33,0.00033236187741611945
WNT2,0.010965739,43,0.00025501719481030175
IL7,0.010964656,25,0.00043858624994754793
CPN2,0.010961179,4,0.002740294672548771
MLKL,0.010954457,9,0.0012171619261304538
CEBPG,0.010952652,8,0.0013690815540030599
ATG14,0.010952356,13,0.0008424889439573655
RTF1,0.010944638,10,0.0010944638401269914
CDS2,0.010926649,9,0.0012140721082687378
SLC15A1,0.010923492,5,0.0021846983581781387
ALDOB,0.010915874,30,0.00036386245240767795
AUH,0.010907915,25,0.00043631661683321
EFNA1,0.010895894,18,0.0006053274393909507
ALG10B,0.010894841,54,0.00020175630709639303
MUC4,0.010894819,9,0.0012105354625317785
PIK3C2G,0.010870157,22,0.0004940980368039825
BDH2,0.010861691,9,0.00120685456527604
BRD7,0.01083006,7,0.0015471513782228743
RPS6KA1,0.01080864,103,0.00010493825397734503
ZNF25,0.0107919965,4,0.0026979991234838963
DHCR7,0.0107641695,19,0.0005665352371962447
FBXL19,0.010763897,7,0.0015376995184591838
TOM1,0.010759914,5,0.002151982858777046
NLRP3,0.010759882,33,0.00032605702113924605
MGAM,0.0107393665,18,0.0005966314735511938
LGMN,0.010735471,8,0.0013419338501989841
VIPR2,0.010733828,17,0.0006314016440335442
ARHGAP45,0.010723524,10,0.0010723523795604707
ANGPT1,0.010720211,20,0.0005360105540603399
PPARD,0.010708859,30,0.0003569619730114937
PPFIA2,0.010688432,10,0.0010688431560993195
GLYAT,0.010688376,12,0.0008906979734698931
ATG12,0.010686735,21,0.000508892128155345
CACNA1B,0.010683767,20,0.0005341883283108473
ALOX5AP,0.010680843,14,0.0007629173674753734
HAO2,0.01067062,9,0.0011856244463059637
MAP2K5,0.010662732,38,0.00028059820301438635
PDE8B,0.010661446,11,0.0009692223234610124
IYD,0.010660688,6,0.0017767813988029957
MAD1L1,0.010659365,26,0.0004099755762861325
PNLIPRP1,0.010648414,15,0.0007098942374189694
NR4A3,0.010644148,10,0.0010644148103892803
PPARG,0.010621248,61,0.00017411881660828825
AKR1D1,0.010586003,37,0.00028610818490788743
ADH7,0.010571138,17,0.0006218316471751998
ATP8B1,0.010569986,7,0.0015099979937076569
PRXL2B,0.010568983,48,0.00022018714419876537
USP8,0.010565327,21,0.0005031107880529903
IL36B,0.010560049,6,0.0017600081240137417
NRG3,0.010546038,44,0.0002396826801652258
NDUFS4,0.010544284,19,0.0005549623287822071
C4BPB,0.010529508,7,0.0015042154118418694
FCGR3B,0.010523361,16,0.000657710072118789
TSC2,0.010523267,68,0.00015475392779883216
IL1F10,0.010518572,7,0.0015026531847459929
CDK6,0.010512111,74,0.00014205555104323335
INPP5K,0.010496032,16,0.0006560020265169442
CDK5R1,0.010485519,38,0.00027593470325595453
PDE4D,0.0104831355,35,0.0002995181562645095
CHMP7,0.010479545,18,0.0005821969567073716
POU4F2,0.010471227,8,0.001308903330937028
NOTCH2,0.0104530165,32,0.00032665676553733647
THRB,0.010450627,18,0.0005805903735260168
SESN1,0.010448096,13,0.000803699716925621
AVPR1A,0.010446271,14,0.0007461622091276306
GSN,0.010445139,26,0.00040173612964841037
MMP10,0.010442997,9,0.0011603330365485614
ZNF875,0.0104408,4,0.002610200084745884
GAS2,0.010409908,7,0.0014871297670262201
GABPA,0.010401813,8,0.0013002266641706228
CYP7B1,0.010394013,24,0.0004330838564783335
PKP4,0.010391109,13,0.000799316053207104
ESD,0.01038818,6,0.0017313632803658645
ASB18,0.010386507,7,0.0014837867181215967
HPSE,0.010383477,12,0.0008652897862096628
SDC1,0.010369917,37,0.0002802680372386365
AK3,0.010365983,14,0.0007404273242822715
KIF17,0.010363846,9,0.0011515384539961815
FCN2,0.010351228,8,0.001293903449550271
XCL1,0.010342036,12,0.000861836364492774
WHAMM,0.010339549,6,0.001723258135219415
SLC2A11,0.010331726,7,0.0014759608145271028
CA12,0.010309596,3,0.0034365318715572357
CHST1,0.010308615,7,0.001472659276000091
FNTB,0.0103078345,10,0.001030783448368311
SLC23A2,0.01029527,5,0.0020590540021657943
DLK1,0.01029419,9,0.0011437988529602687
GRIA4,0.01029207,24,0.0004288362494359414
DIO3,0.010288091,11,0.0009352810342203487
FMO3,0.010279884,16,0.0006424927269108593
FXYD3,0.0102664735,10,0.001026647351682186
SULT1B1,0.010263543,6,0.0017105904407799244
CSF2RB,0.010257987,32,0.0003205621032975614
DUSP10,0.010251909,12,0.0008543257135897875
FERMT3,0.010245788,6,0.0017076313185195129
TACC3,0.010238137,9,0.0011375707884629567
LCLAT1,0.010236422,10,0.0010236421599984168
DEFB1,0.0102351885,7,0.0014621697898421968
NDST3,0.010235043,9,0.0011372270269526376
ITGA2,0.010233141,44,0.00023257137614894998
NUBPL,0.010231276,6,0.0017052126737932365
EFNB2,0.010225975,11,0.0009296340867877007
SGK2,0.010223271,7,0.0014604673321757997
LPCAT1,0.010223186,13,0.0007863988956579795
IL3,0.0102191735,47,0.00021742922352983597
SLC1A5,0.010217431,33,0.00030961912125349045
HDAC7,0.010217176,40,0.0002554293954744935
AP4B1,0.010214505,6,0.001702417464305957
TEAD1,0.010200089,19,0.0005368467812475405
RIT1,0.010197245,9,0.001133027176062266
ACO1,0.010176469,15,0.0006784312427043915
SLC28A1,0.010167662,10,0.0010167662054300307
DEFB112,0.01015784,5,0.0020315680652856828
GNRHR,0.010153536,11,0.0009230487048625946
ARHGAP17,0.01015267,13,0.0007809745864226267
CNGB1,0.010145875,16,0.0006341171683743596
PLA2G2A,0.010128082,33,0.00030691156897580987
PANK2,0.010124544,9,0.0011249492979711955
IFNL1,0.010123738,10,0.001012373808771372
PEAK1,0.010118869,6,0.0016864781888822715
PIP4K2A,0.010115916,31,0.0003263198680454685
KAT2B,0.010114003,66,0.00015324246928547367
SEM1,0.010113715,16,0.0006321071996353567
SLC36A4,0.010111905,8,0.0012639880878850818
BTG1,0.010084525,8,0.0012605655938386917
ST6GALNAC1,0.010083136,9,0.0011203484609723091
PAG1,0.01007557,15,0.0006717046722769737
B4GALT4,0.010070536,14,0.0007193240204027721
SLC38A3,0.0100677125,11,0.0009152465923265977
BRD4,0.0100607965,5,0.002012159302830696
ANXA1,0.010055634,17,0.0005915078937130816
CRNKL1,0.0100489305,5,0.002009786106646061
CACNG3,0.010041065,17,0.0005906508578097119
FBXL7,0.010035809,12,0.0008363174274563789
RAB11B,0.010031875,13,0.0007716827094554901
PFAS,0.010023998,25,0.00040095992386341095
MMP24,0.010018912,5,0.0020037824288010597
ARHGEF38,0.010016317,8,0.0012520395684987307
PIM1,0.010007396,14,0.0007148140243121556
UBE2Q2,0.010004428,9,0.0011116031350360976
SYT1,0.010001494,24,0.00041672890074551105
IL5,0.009999408,50,0.00019998816773295403
ERBB3,0.009998223,49,0.00020404536353082074
MAP1B,0.0099975215,5,0.001999504305422306
RSPO4,0.009988029,5,0.0019976057112216948
FANCI,0.009977463,11,0.0009070420637726784
SKA1,0.009977008,18,0.0005542782342268361
PRKCQ,0.009971799,85,0.00011731528622262618
ADSS2,0.009969538,30,0.0003323179359237353
MYLK4,0.009968265,10,0.000996826495975256
ELOVL4,0.009957199,10,0.000995719898492098
FCGR3A,0.009951927,28,0.00035542595599378856
RPL37,0.009951062,26,0.00038273313727516396
KDELR2,0.009903379,13,0.0007617983680505019
SGMS2,0.009902571,9,0.0011002857031093703
RHOF,0.009897175,8,0.0012371469056233764
ERBB4,0.009888813,52,0.00019016947883826034
KCNA4,0.009872359,5,0.0019744718447327614
CD163,0.009863821,11,0.0008967109871181575
STAT1,0.009858826,170,5.7993095149012176e-05
DNAL4,0.009855509,8,0.0012319386005401611
NOS2,0.009852398,58,0.00016986893425727714
IL2RB,0.009834039,44,0.00022350088693201542
CD33,0.009827018,6,0.0016378362973531087
SMARCD3,0.009817575,21,0.00046750357640641075
BCAT2,0.009799675,13,0.0007538211603577321
STAB2,0.009797622,8,0.001224702806212008
VDR,0.009793063,38,0.0002577121761676512
PPM1E,0.009790247,5,0.001958049461245537
RASGRF1,0.0097868685,31,0.0003157054344492574
ULK1,0.00977845,28,0.00034923036582767963
PDHA2,0.009777626,21,0.00046560123917602355
MAN1A1,0.00975635,15,0.0006504233305652936
ACOX2,0.009751967,37,0.00026356667984981795
TAF2,0.009751169,20,0.00048755845054984095
IL17A,0.009736185,19,0.0005124307874786226
RBPJ,0.00972747,45,0.00021616599212090175
ARID3A,0.009721593,7,0.0013887989999992506
MYO10,0.00972015,17,0.0005717735518427456
LRRC7,0.009703396,18,0.0005390775493449635
ARHGEF25,0.009702997,15,0.0006468664854764938
COL5A2,0.00969437,12,0.0008078642034282287
PEX13,0.009686369,12,0.0008071974540750185
SULT1E1,0.009681312,16,0.0006050820229575038
PROK1,0.00967559,7,0.0013822271887745177
RRAGD,0.009665776,24,0.0004027406685054302
TAS2R1,0.009658663,7,0.0013798089431864874
PTPRS,0.009647373,6,0.001607895518342654
E2F6,0.009639365,5,0.001927872933447361
ADRA1D,0.009637824,19,0.0005072539084051785
LEMD2,0.009628043,10,0.0009628042578697204
SULT1C4,0.009612096,6,0.0016020159237086773
CAMK1G,0.009611477,5,0.0019222954288125038
LRP2,0.009603983,18,0.0005335545995169216
DOK4,0.009601301,5,0.0019202601164579392
RELN,0.009600662,16,0.0006000413559377193
UBE2D2,0.009592414,32,0.00029976293444633484
HLA-DQB1,0.009590215,43,0.00022302825696939645
CHP1,0.0095841335,9,0.0010649037236968677
GALNT12,0.009578086,8,0.0011972608044743538
KRT27,0.009573767,4,0.002393441740423441
IDUA,0.009567126,11,0.0008697387000376528
IGFBP4,0.00955506,7,0.0013650086309228624
ARHGAP33,0.009548656,8,0.0011935819638893008
PIK3R5,0.009541257,41,0.0002327135923068698
TUFM,0.009538196,6,0.0015896993378798168
GABRA6,0.009529309,13,0.0007330237959439938
PRMT6,0.009515108,10,0.0009515107609331608
ORC3,0.009503366,24,0.0003959736010680596
PIK3R6,0.009502266,42,0.00022624441910357702
TPST2,0.009500913,7,0.0013572733317102706
SLC19A2,0.009491098,9,0.00105456645703978
TRAPPC4,0.009482453,14,0.0006773180461355618
TH,0.009458566,29,0.0003261574511897975
IRS2,0.009457832,88,0.00010747536593540148
GABRG2,0.009456499,17,0.00055626462049344
C3,0.009453927,55,0.00017188958485018124
MARK3,0.009449753,17,0.000555867822292973
TUBGCP3,0.009445942,10,0.0009445942007005215
CXXC4,0.009441932,8,0.001180241466499865
CCKAR,0.009438125,13,0.0007260096474335744
EXOC4,0.009433845,9,0.001048205006453726
CENPF,0.009426664,24,0.0003927776512379448
COL4A1,0.0094071785,42,0.00022398044044772783
WARS1,0.009404176,11,0.000854925083165819
CHST3,0.009391642,10,0.0009391642175614834
CALML6,0.009389515,46,0.00020411989206205243
GALNT14,0.009383173,8,0.00117289659101516
RARS1,0.009382376,11,0.0008529433133927258
SPSB1,0.009374961,7,0.0013392801795686995
ACTR5,0.009373737,4,0.002343434141948819
MADCAM1,0.009363031,9,0.00104033677942223
ATP5MC3,0.009361234,19,0.0004926965032753191
NCEH1,0.009352336,8,0.0011690419632941484
SLC27A2,0.009345187,37,0.0002525726182235254
NMT1,0.009344841,13,0.0007188339502765582
H4C4,0.009324405,94,9.919580151426032e-05
SRP9,0.009324107,5,0.0018648214638233185
MRPS23,0.009316629,6,0.0015527714664737384
WDPCP,0.009315848,2,0.004657924175262451
GNA12,0.009313539,36,0.000258709407514996
SLC5A9,0.009307556,7,0.0013296508363315038
B4GALT6,0.009306332,23,0.00040462313462858617
GCH1,0.009297557,15,0.0006198371450106303
ALDH1L2,0.009287367,6,0.0015478944405913353
CTH,0.009286124,46,0.00020187226650507554
KMT2A,0.009282325,14,0.0006630232424608298
LMX1B,0.0092804,5,0.0018560800701379776
SLC6A1,0.009279003,16,0.0005799377104267478
SEC24D,0.009278297,17,0.0005457822014303768
MUC2,0.009276141,13,0.0007135493394273978
OR5AK2,0.009265596,3,0.003088532015681267
SALL4,0.009265322,10,0.0009265322238206864
DAAM1,0.009265244,19,0.00048764442142687346
NTRK3,0.009260067,18,0.0005144481547176838
ALDH1A2,0.00925057,18,0.0005139205604791641
MIRLET7I,0.009248624,5,0.0018497247248888016
EPHB2,0.009246588,20,0.00046232938766479494
PRG3,0.009245437,4,0.0023113591596484184
CALCB,0.009243673,21,0.0004401748911255882
FGF19,0.009236703,61,0.00015142135566375295
PI3,0.0092362575,6,0.001539376253883044
AP3B1,0.009229419,9,0.001025490980181429
RAB6B,0.009224942,12,0.0007687451628347238
SPP2,0.009209741,8,0.0011512176133692265
RASSF1,0.009197383,12,0.0007664485989759365
MC2R,0.009192377,21,0.00043773225375584194
PARK7,0.009190885,18,0.0005106047416726748
OS9,0.009188457,20,0.0004594228696078062
FARP1,0.009186281,9,0.0010206978768110275
YKT6,0.009185375,21,0.00043739879592543556
HS3ST1,0.009177019,9,0.0010196687653660774
TRIM33,0.009173434,11,0.0008339485661550002
SUMF1,0.009165421,9,0.0010183801253636677
SEC24C,0.009155965,17,0.0005385862005984082
SLC22A3,0.009154671,13,0.0007042054516764787
KRT32,0.009153551,4,0.002288387855514884
UTS2B,0.009146748,8,0.0011433435138314962
TCF4,0.009140483,20,0.0004570241551846266
BNIP3,0.009133901,9,0.0010148779385619694
ATG2B,0.009125981,7,0.0013037115069372313
CLDN16,0.009125729,10,0.0009125729091465473
ACOT7,0.009109322,13,0.0007007170755129594
RNF43,0.009090561,6,0.0015150935699542363
HTR3B,0.009084402,5,0.0018168803304433822
HLA-DQA2,0.009059188,43,0.00021067878967800805
KIF1B,0.009058258,9,0.0010064730627669229
TXNL4A,0.009049745,7,0.00129282075379576
THBS2,0.009047216,20,0.00045236079022288324
YAF2,0.009042217,6,0.0015070362326999505
RAB19,0.009041334,3,0.0030137778570254645
GALNT2,0.009039471,14,0.000645676494709083
GUCA1B,0.009032267,7,0.001290323877973216
HSPA6,0.009028373,24,0.00037618222025533515
ACSL3,0.009021141,39,0.00023131129833368154
SYT9,0.009020059,7,0.0012885799099292075
LCN9,0.009015573,4,0.0022538932971656322
AMBRA1,0.0090152295,14,0.0006439449664737497
GCNT3,0.009014507,8,0.0011268133530393243
NRP1,0.009012732,22,0.0004096696237948808
CYP24A1,0.009000538,21,0.0004285970436675208
