gene_i,gene_j,pair_importance,n_shared_pathways
NTM,PIGU,7.513184776541948e-07,6
INSIG2,LPL,7.512709234491766e-07,20
PIK3R6,VAC14,7.512511501772678e-07,1
ALDH1A3,UGT2A1,7.512267643505766e-07,1
GJA1,PLCB2,7.512266896811393e-07,18
GABRR3,GNG2,7.512207896159806e-07,18
CD40,TLR2,7.51215726925436e-07,60
GGT1,GRM5,7.512133114081129e-07,3
ITGB1,USP8,7.511900490531076e-07,10
ASCL1,DNAL4,7.511619344313658e-07,2
ARCN1,PLA2G4A,7.511618308594115e-07,24
COPB1,TRAPPC9,7.511618009085433e-07,6
FST,WNT2,7.511611740766236e-07,6
MSMO1,OSBPL3,7.511521714631542e-07,8
PCK1,PPARGC1A,7.511274030622912e-07,84
RHPN2,TFRC,7.511082031896876e-07,3
CYP2C18,KCNJ6,7.510927275689028e-07,1
DAPK1,PPP2R1B,7.510612674010986e-07,6
CDH2,KL,7.510604242493735e-07,68
MAP2K1,MTSS1,7.510475801067451e-07,3
ABL2,STAT5B,7.510357757922748e-07,18
CRYAA,MAN1A1,7.510178071205853e-07,18
CCKAR,PLCB1,7.510105035635206e-07,2
SRC,THRA,7.510006994060348e-07,8
FSHR,RHEB,7.50998377021326e-07,11
ARPC5,PPP2R1A,7.509810280581508e-07,6
TANK,TRAF2,7.509710236349351e-07,21
PLK1,RCC2,7.509264537963745e-07,8
EBF3,ZIC1,7.509048867149204e-07,4
DLL1,VEGFA,7.50895323993935e-07,12
ABCB1,ADCY1,7.508921839871618e-07,2
H2AC1,PSMB9,7.508497463147381e-07,7
FLT1,GNA14,7.5084238337908e-07,4
ATP2B1,GUCY1B1,7.508331520966749e-07,2
CA8,PLCB1,7.508199670464011e-07,9
GRIN1,RAP1B,7.508179109549928e-07,2
CLIP1,NUF2,7.507791841597847e-07,64
CCND1,CCNG2,7.507741138250828e-07,32
ATG5,TRAF2,7.507612475343895e-07,114
ST3GAL1,UAP1,7.507550232063576e-07,72
SPTLC2,SPTSSA,7.507453544559948e-07,60
KL,SLC1A5,7.507409463098323e-07,48
COL13A1,COMP,7.507125555383277e-07,4
PCSK9,TMEM132A,7.507124240394939e-07,12
NDUFV3,SDHB,7.50691960149652e-07,4
GNAS,GNAT3,7.506789785338697e-07,2
BLM,MCM6,7.506479562380264e-07,2
TRIM21,TRIM56,7.506455382694233e-07,8
CREBBP,GCK,7.506416886959855e-07,12
MRPL28,MRPS33,7.506378576493944e-07,4
HSP90B1,SSC5D,7.506338874918583e-07,1
IFNAR2,STAT1,7.506289558760438e-07,100
CDC25B,NINL,7.506250572220097e-07,3
ADAM15,COL26A1,7.506087484898671e-07,2
BCL2,STAT1,7.5059870572873e-07,125
UGT2A2,UGT2B7,7.505863049983574e-07,12
CACNA2D1,UQCRFS1,7.505624878750839e-07,40
MAPK1,SERPINE1,7.505561810949857e-07,6
SORBS1,TNS1,7.505455279499529e-07,4
CAMK2D,CTBP2,7.505353734282849e-07,20
DGKD,PI4K2B,7.505059815005044e-07,8
ALDH4A1,SLC38A3,7.505043981836934e-07,1
BMP2,INHBA,7.50504317039122e-07,70
LIN7A,SLC6A11,7.504988559503545e-07,4
NUP210,TRMT9B,7.504795348901706e-07,18
F5,HSP90B1,7.504789820700353e-07,4
PIP5K1C,RAB4A,7.504436467797859e-07,2
BNIP3,PGM1,7.504376184908068e-07,4
QKI,VAPA,7.504149828937064e-07,6
TLN1,UTRN,7.504002231447279e-07,3
GRB10,PDGFB,7.503822378917884e-07,925
UBE2D2,UGGT1,7.50382071146305e-07,1
RASGRF1,XPO1,7.503810417854024e-07,232
FURIN,PKP2,7.503773446100129e-07,48
SEMA5A,SEMA7A,7.503670360620163e-07,2
CXCL8,LEF1,7.503469499070547e-07,4
FREM1,THBS1,7.503453769430735e-07,4
PTGS1,SLCO3A1,7.503433179481236e-07,9
FURIN,LCE2C,7.503136747466499e-07,6
MYC,PAK2,7.503116381535335e-07,6
INPP5D,PIP5K1C,7.502862710574506e-07,72
PTPN2,STAT5B,7.502502957998407e-07,102
GRIA4,NTRK3,7.502457712860178e-07,8
PIK3CG,RPS6KA2,7.502448866603117e-07,6
OS9,UBE2J2,7.502323232655428e-07,10
CALM3,KCNJ1,7.502132817194251e-07,2
MOCS1,TCN2,7.501943443538606e-07,4
ARRB1,CHRM2,7.501862669304191e-07,32
DDX58,TNIP2,7.501854405234099e-07,5
ARHGAP26,ERBIN,7.501520124511069e-07,16
CYP2C9,KCNH2,7.50149373729414e-07,3
NEFM,SRC,7.501474641458117e-07,2
IL6ST,PRKCB,7.501297104584026e-07,8
CACNA1A,CADM1,7.501246899381712e-07,23
MAPK8,NTN1,7.501245562480108e-07,4
MGAT4C,SEC24C,7.501209324800584e-07,1
CAMK2D,VANGL2,7.501174736412875e-07,20
COL4A2,SSC5D,7.501078016503016e-07,1
FYN,GNA14,7.500999128133413e-07,27
SNRPE,TGS1,7.500834709176272e-07,26
PLCG2,PLD1,7.500771879165313e-07,6
H2BC5,TNRC6A,7.500599514820294e-07,12
GRB2,NFATC2,7.500327208545543e-07,6
NTRK1,PML,7.500289598283416e-07,2
VCAN,YWHAQ,7.499941183282862e-07,12
ENTPD5,SLC29A2,7.499804226540618e-07,4
KDM4C,NRIP1,7.499798196887694e-07,368
ADCYAP1R1,KCNMB1,7.499777758823711e-07,5
NDUFA12,NDUFAB1,7.499742609717863e-07,20
ARAP2,FERMT2,7.499409506593655e-07,33
COL9A1,COMP,7.499406793343155e-07,4
FXYD7,KCNJ11,7.499154435208766e-07,1
CYP19A1,MBTPS1,7.499056735582599e-07,2
DIAPH3,PCDH7,7.498588133686371e-07,184
FGF5,SST,7.498585702370164e-07,2
ALDH7A1,ASS1,7.498566077204474e-07,18
ATF6B,PPP2R5D,7.498488798773906e-07,1
SLC22A11,SLC2A1,7.498432097463592e-07,2
NOS2,TGFA,7.498287377428086e-07,128
ACACB,PCK2,7.498269562382712e-07,6
KL,STAT3,7.498248088631115e-07,12
PIK3C3,PLD1,7.498108625843732e-07,6
FBXL3,KIF13A,7.498047960297072e-07,12
BLK,PLCG2,7.497981558567279e-07,72
ETS1,PTPN11,7.49794171951631e-07,686
ATP2B4,CST5,7.497885121665604e-07,5
FBP1,GALM,7.497389042931957e-07,9
ANK2,CAPZB,7.497281438636113e-07,9
ERCC4,POLN,7.497123542224118e-07,18
CSF1,PIK3CB,7.496944949281215e-07,8
PIK3CB,RAB14,7.496856983708888e-07,6
IL1RAP,PLA2G4A,7.496688962937981e-07,8
CACNA1A,INS-IGF2,7.496641920567981e-07,2
CDH13,RHEB,7.496566842846164e-07,7
ST8SIA2,ST8SIA6,7.496150002376027e-07,96
FIG4,SBF2,7.495756548792087e-07,2
GALNT3,PIK3R1,7.4956788291905e-07,16
CYP2F1,NUP160,7.495648577382497e-07,8
MBD4,MRE11,7.495246450162085e-07,1
NUP93,PIP5K1C,7.494930400753219e-07,1
RRAGD,SESN1,7.494642773053783e-07,1
CFH,F2RL3,7.494540454899834e-07,1
CCR7,YWHAQ,7.494449640555829e-07,96
FNTB,NMT1,7.49424174273372e-07,6
MYB,RUNX1,7.494089605070736e-07,195
ARSI,PRKD2,7.494015862984034e-07,23
PRKCG,WNT11,7.493979291006703e-07,16
KAT2B,RUNX2,7.493972902737159e-07,24
AQR,RBM25,7.493879365938483e-07,1
KIFAP3,TTC30B,7.49344337691582e-07,3
IFT46,TNPO1,7.492965190536438e-07,2
ACSBG1,CCL11,7.49265924193665e-07,16
CTBP2,LRP6,7.492604712222573e-07,24
GRIN2B,PDE4A,7.492488607380782e-07,54
HDAC3,MAX,7.492359372918145e-07,1
LAMB1,MFGE8,7.492306236163889e-07,6
CLASP1,PDS5A,7.492222269256388e-07,3
FUS,NXT1,7.491920322677536e-07,10
GTF2F1,TBPL2,7.491810185555892e-07,3
ACER3,GBA3,7.491734367632523e-07,14
BRAF,PLCG1,7.491695030274748e-07,17
GNG4,MMP2,7.491480005228368e-07,1
AGXT2,AMPD1,7.491407245652226e-07,1
JAG2,NOTCH4,7.491377248358997e-07,90
MAPKAPK2,NTF3,7.491156835658224e-07,147
ESR1,WT1,7.491147204774506e-07,4
ATF6B,NCEH1,7.491086018163173e-07,2
LRP2,SDC1,7.490940294727143e-07,96
SH2D2A,VEGFA,7.490661724970001e-07,6
NOD2,UBE2D1,7.490652043636719e-07,20
TTLL12,TUBB2B,7.490534699172713e-07,1
BEGAIN,SHANK2,7.490343412455607e-07,66
COQ2,ZFAND6,7.490275147920513e-07,3
DCN,ITGA9,7.490229828969556e-07,3
KLK3,SPP2,7.490131253007348e-07,6
SLC10A2,UGT2B28,7.490066420748469e-07,44
NFKBIA,PELI2,7.490023311328736e-07,306
IFNAR1,PRKCA,7.489974421792667e-07,3
DCD,S100A7,7.489722738303802e-07,3
CCNE1,JUN,7.489254271672574e-07,10
ATP1A4,KCNJ8,7.488857053745621e-07,49
CALML5,INPP5A,7.488462865912204e-07,2
FBN1,FST,7.488372249578323e-07,16
FHL2,MAPK3,7.488280162779278e-07,22
COL4A3,TRPC6,7.488243637387981e-07,8
ANK1,ITGB1,7.488236638264478e-07,10
BCAR1,ITGA9,7.488210695960618e-07,16
CAMK2A,PTEN,7.488181971067783e-07,36
ERBB3,FGFR3,7.48804518335049e-07,8
ADAMTS19,THSD7A,7.487797445785797e-07,12
INPP5K,PIK3R5,7.487224700356606e-07,6
ENG,FST,7.48700269781466e-07,4
MAPK14,WNT3A,7.486773458964535e-07,4
JUN,TCF4,7.486404638434863e-07,4
IQCE,TPTEP2-CSNK1E,7.486367508136027e-07,1
BLNK,ORAI1,7.486277837642774e-07,4
DOCK8,PREX1,7.486086874841646e-07,4
CACNG3,IL6,7.486056199379476e-07,10
BBS12,WDR19,7.485909350180009e-07,1
FGF19,RUNX2,7.485262645761597e-07,9
H2BC3,RPA1,7.485074622337606e-07,9
ITGAM,SERPING1,7.485013118942637e-07,6
H2BC13,KMT2B,7.484977118110692e-07,1
ARHGEF2,ERBIN,7.484963528304328e-07,4
FXN,SLC2A1,7.484830923942809e-07,2
CCR7,LPL,7.484795066590999e-07,80
FOSL1,RCAN2,7.484715069949743e-07,1
AHR,NCOA3,7.484519677011803e-07,20
ARNT2,PAK2,7.484365474018836e-07,3
PSEN2,TLE1,7.484355385142431e-07,156
GRAP2,HLA-DRA,7.484307954865429e-07,54
BST1,SLC23A2,7.484048347399559e-07,7
ARFGAP1,SPTBN5,7.483663668761409e-07,3
CASP1,NT5E,7.483656645490555e-07,2
OPRM1,PRKAR1A,7.483499345299164e-07,12
HIPK2,SMARCD3,7.483447324041492e-07,4
HLA-DRA,IFNG,7.483322865374949e-07,540
KLK5,KRT4,7.483185999745956e-07,2
RORC,TCF7L1,7.482992643303987e-07,2
HTR3E,HTR4,7.482810673309359e-07,2
PKHD1,XPO1,7.482766739449545e-07,290
CRNKL1,RBM25,7.482740898012707e-07,1
PTGIS,SLC27A2,7.482729694023582e-07,12
NPAS2,RORC,7.482412874182387e-07,5
ELMO1,ITPR1,7.482398754967331e-07,30
MGAT5,TMED10,7.482394042621077e-07,48
BTRC,PRLR,7.482295908782058e-07,3
CAMK2D,KCNJ11,7.482286939364257e-07,5
GRIN2B,PPP2R1A,7.482201752755045e-07,24
MYH9,PARVA,7.48188753618706e-07,4
GALM,PGM2,7.481746967149169e-07,9
ADCY9,SMARCC1,7.481489916472128e-07,2
HLA-G,TAP1,7.481445498907264e-07,14
COL5A1,ITGA9,7.481242505491537e-07,1
ARHGAP26,WWP2,7.481229928885114e-07,4
ICE1,SNAPC3,7.481194806757685e-07,10
APP,MTX2,7.481083992111645e-07,18
GABRR1,OCA2,7.481050596780392e-07,4
LTF,TRIM27,7.480960314818509e-07,15
KIF3A,RAB3IP,7.480908834622824e-07,1
EGFR,TSHR,7.480259469680219e-07,18
LAMB1,NRCAM,7.479850410163635e-07,1
INHBB,RNF111,7.479714270175464e-07,2
ADCY7,KLF4,7.479489579168922e-07,48
SHANK1,SYT9,7.479336154858629e-07,4
EVPL,FLG,7.479198558257849e-07,2
HNF1A,MAPK3,7.478950113304003e-07,6
ARHGEF28,ETS1,7.478898233114678e-07,343
CSNK2A2,DAAM1,7.478549789318044e-07,18
ENG,TFF3,7.478495263057994e-07,1
BPIFA2,LTF,7.478232951996233e-07,5
ATP2B1,LDLR,7.478226962120971e-07,1
NCOA3,POU4F2,7.478204087085771e-07,2
LDLR,PRKAG2,7.47819456137222e-07,1
APOB,WASL,7.47818188010993e-07,16
MAP2K1,SLC7A6,7.477908070541162e-07,1
NAGPA,SLC11A1,7.477714187853479e-07,4
COPB1,GALNT14,7.477713950265752e-07,2
CD3G,VAV1,7.477462626396628e-07,15
GSN,VAV3,7.476905699022041e-07,8
HTR3D,MAP2K1,7.476616659118918e-07,2
CHRNB4,CHRNG,7.47644264720293e-07,4
EGLN3,ENG,7.476226337355292e-07,4
GSTA5,UGT1A3,7.475875217766159e-07,10
CCNC,PKHD1,7.475873409698575e-07,10
UBE2J2,UBE2N,7.475803481260535e-07,4
MAP3K7,MAPKAPK5,7.475688553972421e-07,46
FBXW2,GNB4,7.475412118947607e-07,12
MTDH,TCF7,7.475249326344136e-07,6
CCKAR,SNAP25,7.475224776953837e-07,2
FOXO3,PRLR,7.474897151847499e-07,6
ALDH1A2,LPL,7.474859955181046e-07,25
POLR3F,RFC5,7.474820913344615e-07,2
CCL4,HCK,7.474758618286615e-07,5
C1S,MAP2K4,7.47443588503908e-07,3
AHR,IL9,7.474337990070328e-07,80
CDKN2A,DHRS3,7.473945083565544e-07,3
MFN1,RPTOR,7.473835061944101e-07,4
CYP1A2,UGT2A2,7.473800038293454e-07,12
KSR1,QKI,7.472954210996363e-07,2
CDK1,MIR17HG,7.47262269840121e-07,2
DAB2IP,RASA2,7.472493876448105e-07,4
SALL4,YWHAQ,7.472487939160407e-07,12
NCOR2,RING1,7.472465785585136e-07,10
BCL10,UBE2D2,7.472397933009726e-07,6
ALDH7A1,CYP4F22,7.47217672625311e-07,6
AGPAT5,ATP10A,7.4715631059874e-07,8
ADCY9,NTPCR,7.470926099983899e-07,2
MRAS,TBC1D15,7.470736136383493e-07,1
CYP11A1,UGT2B4,7.470703469181217e-07,4
HELZ2,UBC,7.470070322312949e-07,10
BRD1,KAT8,7.470037349429267e-07,6
CALML6,GNAI2,7.469776371523315e-07,15
COL9A1,MTDH,7.469757346001415e-07,2
ETV5,MAP2K1,7.46969143428089e-07,4
EGR2,TP63,7.469635479076685e-07,45
CREB5,PLCB2,7.469356207191746e-07,36
TUBB1,ZWINT,7.469287197636731e-07,2
INPP5A,PRKAG2,7.469150204997277e-07,1
PIK3CD,TP73,7.468669309673714e-07,1
CD40,DCN,7.468519520258275e-07,90
MAPK3,NR2F2,7.467577544773008e-07,10
BRAF,TYMP,7.467490235057994e-07,2
CXCR1,PTPN11,7.467293471818283e-07,56
AQP7,GNB1,7.466458953331312e-07,2
CAPN8,HTRA1,7.465830729932085e-07,3
CD3G,SH3GL3,7.465589941801909e-07,2
CXCL8,PIK3R2,7.465574867610014e-07,8
COL16A1,MMP13,7.46542237403669e-07,12
CBX6,GATAD2A,7.46510063098782e-07,2
GALNT13,GALNTL5,7.464560125430841e-07,9
RGMB,SMAD3,7.464153721770117e-07,2
KHDRBS3,UBC,7.463919057630145e-07,18
MLXIPL,PRKAG2,7.463704987724861e-07,4
NOS2,TERT,7.46352242371592e-07,32
ADCY7,NUMB,7.463457949395217e-07,6
GPR161,GSK3B,7.463348587199992e-07,12
CALM1,TNK2,7.463232805093867e-07,1
NRN1,NTM,7.463084473322618e-07,18
GABBR2,HCN4,7.463069664481736e-07,1
MYB,RUNX2,7.462904275297907e-07,15
EGR3,SRC,7.46230455206387e-07,2
BMP6,CTDSP1,7.46214200653128e-07,8
ANK2,B4GALT5,7.462043976529655e-07,33
ADCY8,RRM1,7.462002007338486e-07,32
NEK6,XPO1,7.461792274854783e-07,261
MTRR,NMNAT2,7.461771877418736e-07,60
CNEP1R1,PPP2R1A,7.461193547442235e-07,4
ARRB2,IL17RD,7.461082870049059e-07,3
GPX3,NCF4,7.460944704751143e-07,114
MAPK8,SDC1,7.460798430644882e-07,16
FAH,PAH,7.460780753199003e-07,5
CNTN6,JAG2,7.460690839547082e-07,28
HDAC2,VDR,7.460597508668343e-07,3
ACLY,PTEN,7.460414642600376e-07,9
ITGAX,MAP2K5,7.460034532336124e-07,10
GADD45G,PDGFB,7.459938742025678e-07,250
GNAI3,PER2,7.459912012564018e-07,1
SCN2B,SPTBN1,7.45986127685209e-07,15
IGF2,MIXL1,7.459633328821269e-07,4
CALML6,HRAS,7.459485325212118e-07,48
ADCY8,SGCG,7.459400378094418e-07,128
CETP,PCSK5,7.459159645074658e-07,132
AKT3,WWP2,7.459088063876962e-07,4
SHANK2,SYT7,7.459047331577274e-07,66
HLA-A,PEX5,7.458914391773984e-07,44
ARNTL,MTNR1B,7.4589026592455e-07,24
EVPL,MFGE8,7.458795761768519e-07,3
CAMK2A,NTRK1,7.458637298896065e-07,4
PIK3R6,PLEKHA1,7.458595247348635e-07,9
ARHGEF10L,UBC,7.458541367655683e-07,4
DTX1,NFKB1,7.458329491782933e-07,1
CYS1,WDR19,7.458298085794013e-07,2
MAPK3,XRCC5,7.458247068825585e-07,2
ITGB1,VAV1,7.457999701143692e-07,30
HSP90B1,MAP2K4,7.457992647156667e-07,3
ADCY8,ADRA1D,7.457879328456614e-07,80
F2,VCAN,7.457539723532136e-07,2
SLC15A2,SLC1A5,7.457461518404577e-07,12
CASP14,PKP1,7.456753875613822e-07,12
CLEC4E,MUC15,7.456646073933371e-07,2
CDC5L,SNRPC,7.456508695977138e-07,24
CNTN3,PIGU,7.456258197535703e-07,6
CNDP1,TLL2,7.456040975739597e-07,1
DLL1,GRIN2B,7.455599012236765e-07,24
CPS1,NUP85,7.455546955112721e-07,9
IL2,NFKBIA,7.455447319437257e-07,918
HMGB1,VEGFA,7.455216414579505e-07,3
CCND1,PTTG1,7.455174585508603e-07,160
AEBP2,EED,7.45498290495865e-07,200
GABARAPL1,PRKAG2,7.454964443612266e-07,4
ADCY9,PRKCH,7.454927519745524e-07,6
CDK9,INHBB,7.454878527823894e-07,1
ABCA1,SLC10A2,7.454832414542351e-07,33
EGFR,TJP1,7.45476013873919e-07,24
KRT38,PERP,7.454625130520753e-07,5
CYP2F1,CYP2W1,7.454548419660867e-07,8
MED1,PRKAR1A,7.45452039208061e-07,8
ENTPD5,GDA,7.454298104593595e-07,21
CAP2,PAK5,7.454178216903529e-07,1
HOMER2,SYT10,7.454118592514769e-07,32
IGFBP2,MEN1,7.45411625757697e-07,1
CYCS,PDK1,7.453799604206779e-07,4
SF3B4,SNRPC,7.453646540256376e-07,24
LCE3B,PKP2,7.452950127438915e-07,48
CDH2,PTPN11,7.452464594318366e-07,238
GPX7,HPGDS,7.452157966270079e-07,3
PDE7A,RRM1,7.452145718653963e-07,4
LY96,WIF1,7.452002665312799e-07,6
GPHN,PCBD1,7.451709373995641e-07,8
ME3,PDHX,7.451605747013404e-07,333
DCTN4,DYNC1I1,7.451392584015976e-07,54
MAPK8,NEO1,7.451346277775883e-07,2
EIF4E,FOXO1,7.451293193132721e-07,54
MAPK8,SORBS1,7.451178616335596e-07,8
ERCC4,RPA1,7.450924156141361e-07,126
GMPR,LHPP,7.450831844835193e-07,1
PLA2G4C,PTDSS2,7.450728801728738e-07,12
CSK,PTPRZ1,7.45047273653654e-07,4
SBSPON,SEMA5B,7.450470320691238e-07,1
CACNA1D,KCNJ5,7.450445107526349e-07,5
ABCB8,EIF2S2,7.450372319084408e-07,2
GPX6,NCOA2,7.450254810673999e-07,18
ITGB6,JUN,7.449812144955104e-07,4
CHPT1,DGKB,7.449732437603274e-07,8
HRAS,SMARCB1,7.449684288202141e-07,8
DSG1,PERP,7.449487089417062e-07,20
DIAPH3,MAPK14,7.449427095430758e-07,46
COX7C,TSC1,7.449064608699984e-07,5
ATP1B2,CREB3L2,7.448973513568546e-07,9
IGF2,MMP7,7.448930838815926e-07,4
DPH5,F2,7.448856109704138e-07,2
ESR1,TNIP2,7.448804561660527e-07,10
EXOC2,WDR19,7.448790051667904e-07,38
NUP160,TENT4A,7.448631080819723e-07,2
ADCY1,CXCL8,7.448563135170616e-07,4
KCNJ3,TH,7.448538785389166e-07,24
CDC16,CDCA8,7.448387010916546e-07,6
CCN1,ITGAM,7.448334062113796e-07,6
KRAS,PAPSS1,7.448142210246071e-07,15
IFNAR2,IFNL2,7.447893439760378e-07,4
TXNRD1,UPP2,7.447494780876696e-07,2
RELN,XPO1,7.447128771390447e-07,29
ACSL6,ALOX5,7.446991761028698e-07,12
GPX3,IFNG,7.446747274056411e-07,570
MAN1A2,UBQLN4,7.44672086661069e-07,4
KALRN,TFRC,7.446373375685766e-07,3
EPHA5,LYN,7.44631198117239e-07,19
GRIN2A,MIR495,7.446117661505777e-07,7
BCAR1,PTEN,7.445961851108572e-07,72
CDC37,NFKB1,7.445837941766342e-07,4
PRCC,SRSF6,7.445776875059096e-07,8
GPLD1,NCF2,7.445765346503208e-07,4
GSK3B,HAND1,7.445764951263811e-07,8
FURIN,KDR,7.445721261998642e-07,18
MAPK13,PLCG2,7.44566605907597e-07,6
INSR,KL,7.44544520564494e-07,12
SEC24D,ST8SIA2,7.445321225929558e-07,4
CPNE8,PIK3R2,7.445195067921906e-07,8
AK4,UCK2,7.44487193449217e-07,12
ERBIN,RHOA,7.444803887665316e-07,6
NUP62,RPL5,7.444557879784005e-07,3
CREB1,SIRT1,7.444352958518863e-07,8
CAMK2G,NKD1,7.444274841436561e-07,16
CCND1,LY96,7.444190176878843e-07,12
SIAH1,TRIO,7.444101424169958e-07,4
GPX3,LRP2,7.443983377953881e-07,76
GRIK2,RAP1GAP,7.443969471539318e-07,11
PCDH15,XIRP2,7.443843142511661e-07,315
LEF1,MAPK1,7.443510183155477e-07,14
GNB1,PRKD1,7.443443822498428e-07,14
IL6R,MAPK8,7.443276217600214e-07,2
EXOC5,FBF1,7.443142635565891e-07,1
FUCA2,IGFBP5,7.44313395487084e-07,8
GRIA4,MAP2K1,7.44303182642625e-07,2
GRB2,PRKAG2,7.442955904934934e-07,4
FOSL1,STAT3,7.442853113085827e-07,3
ABR,ARHGEF2,7.442761454923286e-07,14
CSNK2A2,RAD50,7.442606886343128e-07,3
MAN1A2,MIA2,7.442207561325631e-07,1
PIK3CB,TNFSF10,7.442114606954579e-07,6
BCL11B,EOMES,7.441850666142983e-07,259
ITGA11,ITGAM,7.441683713693692e-07,12
AGO2,H3C6,7.441525310958319e-07,5
AKR1B1,GLYCTK,7.441398521129683e-07,12
LMNA,TNFRSF11B,7.441153501576921e-07,7
NFKBIA,PYGL,7.441114614786259e-07,51
GRB2,TCF7L2,7.440824325190045e-07,24
GLP1R,SNAP25,7.440767717525887e-07,1
FASLG,STK11,7.440694032207153e-07,576
PPP2R1B,PRDM1,7.440693739739014e-07,89
COL24A1,COL4A2,7.440425591198618e-07,6
CYP1A1,PRKCA,7.440341391884431e-07,1
CLCA2,YWHAQ,7.440206496826344e-07,12
GPAM,PLB1,7.440114887539637e-07,80
CSNK1A1,ROR1,7.439662922381629e-07,20
CALML6,MAP2K3,7.43942678127496e-07,1
ELAVL1,PRKCQ,7.439185714608332e-07,30
NUMB,SHH,7.438724054509294e-07,4
ATP8B1,CYP3A7-CYP3A51P,7.438653710778453e-07,2
COL4A1,SPTBN5,7.438526870018336e-07,2
PTPRF,TNF,7.438354536759562e-07,3
PLCB2,PSEN2,7.438172562879153e-07,8
PRKCQ,SYK,7.438090059407506e-07,105
COL24A1,SERPINB5,7.438012232796609e-07,2
NGEF,RALBP1,7.437127596358432e-07,6
CDH1,MAPK14,7.437120612141986e-07,48
CRBN,HDAC2,7.436743356453326e-07,14
CDK6,RFC3,7.4365714697322e-07,8
TARS1,YARS1,7.436519415815468e-07,16
ENAH,HLA-DPA1,7.43631299260504e-07,81
CCL3,RELA,7.436197471122341e-07,6
DSG1,PRAG1,7.43600343611206e-07,10
CCL11,NR3C1,7.435784935732812e-07,80
PARP2,PINX1,7.435782323067519e-07,3
FGF4,SMARCA4,7.435663060088397e-07,3
PTCH1,TCF7,7.435505970617481e-07,12
CPLX3,UNC13C,7.435258958672768e-07,22
FGF2,PIK3CD,7.435104618942062e-07,10
NAPRT,SIRT1,7.435078206996515e-07,2
MAPK1,WNT4,7.434832036895429e-07,24
CDH3,CXCL8,7.434365655978326e-07,20
GABRR1,GNB1,7.434307530305648e-07,3
FGF4,TCF7L2,7.434056789863542e-07,18
KMT2B,PRKCQ,7.434049489773997e-07,15
CAMK2A,DRD2,7.433480980386283e-07,24
KRT2,KRT86,7.433303094196708e-07,4
CAPN8,COL26A1,7.433121230378722e-07,6
IP6K1,ITPKA,7.432923647687772e-07,8
TRPM3,TRPM8,7.432860947564901e-07,6
RNF40,UBE2D2,7.432722106681666e-07,2
CPLX1,UNC13B,7.43266820868449e-07,16
ADCY3,ORAI1,7.432468063228725e-07,4
GNA12,MYLK,7.43230486932589e-07,1
IGF1,ITGA11,7.432190313553614e-07,6
JAK2,TH,7.432100924590596e-07,84
BAK1,YWHAB,7.431773302579251e-07,30
ACSL3,ADRA2A,7.431591418730991e-07,6
AP1G1,CLVS2,7.431305029115265e-07,8
LCE1B,PPL,7.431291901838222e-07,16
CACNA1A,PDE11A,7.431195285789727e-07,1
GRB2,HSPA1B,7.431040103256237e-07,1
SDC1,STRA6,7.430844254363578e-07,8
PRKACG,WNT11,7.430586903556247e-07,4
ITGB1,PRKCQ,7.43036940967946e-07,75
CSF1,F5,7.430116941153919e-07,16
POLR2A,RELA,7.430018576365383e-07,4
EYA1,UIMC1,7.429252430243898e-07,69
CD3G,IL7R,7.429251796675093e-07,52
SPTBN1,VANGL1,7.429106005929498e-07,2
SPTLC3,UGT8,7.428686615013808e-07,63
CNR1,GPR17,7.428668219455759e-07,2
FLT1,FOXO3,7.428436221978973e-07,8
DIAPH1,PCDH7,7.428348955951236e-07,8
ALDH3A2,PFKL,7.428201911352517e-07,1
CCNE1,HMGB1,7.428171269197037e-07,2
CBSL,CYP4F2,7.427806444776364e-07,2
MAPK8,TCF7,7.427538800563726e-07,12
RASGRP1,SYK,7.42742847119025e-07,728
HLA-F,SEC24B,7.427396306880496e-07,11
LCE3D,PPL,7.427153107641971e-07,20
BLNK,CD3E,7.427105792601196e-07,4
MBL2,SERPING1,7.427079865069335e-07,102
JAK1,SYK,7.426486715537691e-07,126
HRAS,ITGA2,7.426288745338017e-07,24
LAMB1,MMP10,7.426194201798353e-07,1
CRTAP,P4HA3,7.426127233145507e-07,2
FGF6,YWHAQ,7.426121709752711e-07,24
TAF1B,TBP,7.42602021698742e-07,120
INSR,IRS1,7.425682193480665e-07,23
B3GALT5,GBGT1,7.425036869790347e-07,1
ANO7,TRDN,7.424460051197457e-07,2
ATP1B2,TSHR,7.42443831599123e-07,6
CACNA1H,CYP2C9,7.424355885632394e-07,2
ALOX5AP,HSD17B8,7.424297336910968e-07,1
MBIP,PTPN11,7.42359433732121e-07,21
FNBP1L,NIPSNAP2,7.42334066217154e-07,2
DIAPH1,FOS,7.423292021080385e-07,4
TGFA,WWOX,7.423285700580706e-07,44
CD3G,PLCG2,7.423144032792095e-07,8
PLD2,SNCA,7.422936351762603e-07,8
FDX2,PTGS1,7.422875683005259e-07,1
H3C6,NCOR2,7.422866019624053e-07,1
EPHB1,STAT3,7.422737071352239e-07,18
ABCC1,OS9,7.422661440159572e-07,5
PAK5,PLCG2,7.422466445916598e-07,4
NFKB1,SMAD3,7.422402779622139e-07,10
ENPP6,PIP5K1C,7.422370345011586e-07,1
KCNJ8,TPM1,7.422202529926841e-07,49
CDH1,LAMB1,7.422008243551659e-07,12
