gene_i,gene_j,pair_importance,n_shared_pathways
ELOVL7,PRXL2B,7.389537444169036e-07,2
CCN2,SMAD3,7.389423615222768e-07,4
ATF6,MAPK10,7.389243705802073e-07,1
PDE4C,PRKCA,7.389208891428467e-07,8
CACNA1A,KCNJ6,7.389056424500495e-07,4
ARRB1,WASL,7.389042990801897e-07,4
MAP2K3,PIP5K1B,7.388920053974513e-07,10
VEGFA,WNT2B,7.388370022454183e-07,3
GDF6,MAML2,7.388342287417693e-07,24
HK1,PTGS2,7.388292023735588e-07,2
MRPS11,MRPS33,7.388141307629326e-07,4
ARHGAP15,TIAM1,7.38811064593392e-07,10
ITGA11,ITGB6,7.388047607677015e-07,16
TRPC6,TRPM6,7.387798229979703e-07,16
FXYD4,ST3GAL3,7.387610404900139e-07,3
ABL2,CSK,7.38759812435319e-07,4
COL5A1,COL9A1,7.387452072293854e-07,3
ROCK2,TCF7L2,7.387139013085667e-07,6
MFN1,UVRAG,7.386833686950922e-07,2
AOC1,CYP24A1,7.386792912385485e-07,48
RPA3,YWHAZ,7.386579277124383e-07,10
ITPR2,PIK3R2,7.386446886592673e-07,96
NT5C1A,SLC28A1,7.386104101669844e-07,2
GOLGA4,PIK3R1,7.386054221569793e-07,2
EDN2,GNAI1,7.385884872590509e-07,6
LMO4,TNFSF11,7.385821902643792e-07,7
GTF2A1,XPO1,7.385792983304578e-07,58
IGFBP4,WFS1,7.384969047841139e-07,10
CACNA1A,SLC1A7,7.384815603472816e-07,1
POM121C,VPS37C,7.384640454688451e-07,4
CES2,CYP7B1,7.384024343082274e-07,1
FUS,MAP2K1,7.383879863098741e-07,15
JAK2,YES1,7.38379450874784e-07,63
ADH7,UGT1A1,7.3837722010713e-07,15
AAMP,RIPK2,7.383728217957852e-07,10
EGR1,MAP2K4,7.383221866293551e-07,27
ALDH3A2,CROT,7.383213821710033e-07,6
MADD,MAP3K7,7.383126224063505e-07,46
ADCY7,PDE1A,7.38310690077188e-07,108
POLD3,RAD51B,7.382731004710712e-07,550
PIK3R1,PLEKHG5,7.382704936276241e-07,4
ALPL,ANKH,7.382527167365538e-07,4
CDH11,EFNA4,7.382352241464996e-07,60
CACNA1A,PDE10A,7.382342062101088e-07,4
RXRG,TNFRSF1A,7.382153176157166e-07,15
CPN1,SC5D,7.3819607730267e-07,3
CDON,MAG,7.381524341395126e-07,6
ADO,CBSL,7.381298347797296e-07,138
NTNG1,NTNG2,7.38123674182134e-07,1
HDAC9,NCSTN,7.380998923167681e-07,6
BPNT2,SULT1E1,7.380887643293477e-07,6
CAVIN1,POLR1F,7.380399119324724e-07,22
FANCF,USP1,7.380265074722706e-07,24
AGAP2,KDR,7.380178121962899e-07,12
DVL3,WNT7A,7.38011558124955e-07,24
LRP2,SCARB1,7.379954136271794e-07,8
HCK,PRKG1,7.379926785233692e-07,2
AK4,PDE4A,7.379834076841289e-07,54
ARAP3,LMAN1,7.379342242026204e-07,21
MAPK8,RASA1,7.379276621005681e-07,24
GABRB3,JAK2,7.37919108864855e-07,147
ANAPC1,IGF1,7.379185108883727e-07,6
CDC42,ITGB1,7.379037118282472e-07,45
CCL4,KIR3DX1,7.378165334447696e-07,145
DEK,UHRF1,7.378010806746715e-07,4
GTF2H3,TAF4,7.378006546404636e-07,11
NELL2,SLIT1,7.377870586318854e-07,6
SLC30A1,SLC8A1,7.377822030976044e-07,18
EDC3,HBS1L,7.377756858772955e-07,4
GCH1,MTHFD1L,7.377509092520995e-07,4
COL11A1,FGB,7.377133631112999e-07,14
BNIP3,USP15,7.376952035897943e-07,4
AMPD1,DCTPP1,7.37610719170334e-07,1
ARNT,PIK3CD,7.375762152150855e-07,1
GPC1,LDLR,7.375191548714827e-07,15
NTRK1,RAC1,7.374938428492128e-07,8
RAMP3,WNT4,7.374777561963697e-07,12
C5,CFB,7.374641912694102e-07,6
ACTN2,CACNA2D2,7.374506557758509e-07,20
GTF2H4,NMT1,7.374382177127714e-07,4
DOCK1,NR3C1,7.374324466020987e-07,80
AOX1,CYP2F1,7.374278461202977e-07,8
PIK3CG,TCF7,7.374064903574606e-07,9
ITPR1,PPP3CA,7.373872647883604e-07,66
C7,CPN2,7.373457664531605e-07,6
JARID2,POLR2E,7.373187155805438e-07,153
BRINP1,STAT5A,7.37290664732836e-07,22
MAPK8,PDGFB,7.372674489770307e-07,150
TNPO1,TTBK2,7.372611889877589e-07,1
GABRA4,OPRM1,7.372575304088214e-07,24
CBX4,TRIM27,7.372500453091865e-07,3
FGA,HMGB1,7.372329204891059e-07,4
ESR1,SOCS5,7.372267523120257e-07,4
ANK2,KDELR2,7.372078721553285e-07,18
CCL2,PTK2B,7.371936248107049e-07,54
CTH,SOD3,7.371934346522835e-07,15
HIPK2,TBP,7.371620469598383e-07,2
KLF2,NR2F2,7.371453420853177e-07,15
PFDN4,RGS6,7.370938319367984e-07,32
MPHOSPH10,XPO1,7.37088166180949e-07,29
GSTO1,SULT2A1,7.370641620374485e-07,6
GNPAT,LCLAT1,7.370593255728863e-07,3
CNTN6,MYCN,7.370502517624003e-07,42
BLNK,ITPR3,7.370433467355854e-07,14
MAPK14,SMARCD3,7.370413913632134e-07,8
GALNT18,GALNT6,7.37041133118399e-07,30
DDX18,NDUFAF2,7.370401798804475e-07,15
EED,KAT2A,7.370266551731674e-07,5
DYNC1I2,NEK6,7.369989374128829e-07,36
GNPDA1,PFKL,7.369891003526114e-07,58
FZD1,SMO,7.369656445099793e-07,12
FGF6,PTBP1,7.36961079272902e-07,8
PPP1R1B,RELA,7.369584196226242e-07,4
ADAMTS19,THSD4,7.369582135652308e-07,2
IL17A,TYK2,7.369364171515985e-07,32
CADM1,RALBP1,7.369325401247067e-07,69
CYP2C9,NUP85,7.368968226728612e-07,2
ADCY2,HTR7,7.368864771706285e-07,1
PLCB1,SIK2,7.368815886366065e-07,1
RXRA,SLC2A1,7.368386572004226e-07,2
ALDH1B1,ALDH9A1,7.368271630628943e-07,168
GNG12,KCNJ10,7.367735349070141e-07,14
NCOA3,POU4F2,7.36752625130066e-07,2
EVA1A,IGF2,7.367362568455605e-07,20
DLC1,SLC1A5,7.367170669693749e-07,24
PLXNA4,PTPRC,7.36707043041592e-07,150
CYP2C9,FMO1,7.367023329152289e-07,3
ALMS1,EXOC2,7.366643148937494e-07,38
CLDN10,PKHD1,7.366617498570186e-07,15
DIO2,GPX6,7.366556974543038e-07,18
HSPB1,MMP2,7.366343766079808e-07,1
KCNK2,PDE8B,7.365888376649939e-07,12
CPLX3,SLC1A7,7.365709393525322e-07,1
HEY1,NBEA,7.365214245451545e-07,18
MAP2K4,RXRG,7.364746521274254e-07,9
B4GALT6,GALNTL6,7.364341727544854e-07,2
FUS,MAPK10,7.364168954693273e-07,15
BCAR1,IL2,7.364050018690456e-07,144
LCE3A,PPL,7.363811109939444e-07,20
CTBP2,GADD45A,7.363768854141047e-07,96
GDF2,PSMD12,7.363704526142101e-07,1
KDR,ROCK2,7.363702702415745e-07,6
COPA,KLC1,7.363588139241983e-07,2
IGFBP2,SERPINE1,7.363462373177754e-07,1
GUCY1B1,SORBS1,7.363255591918971e-07,8
PDHB,PIK3CB,7.363133333314216e-07,22
EZH2,KAT2A,7.363084044698098e-07,2
PLEKHH1,UNC5B,7.363006901073277e-07,5
DSCC1,H2BC3,7.362910139363521e-07,4
EREG,ITSN2,7.362631038176914e-07,2
ARHGAP26,CPNE8,7.36257052658118e-07,6
IL6R,JAK1,7.362361737909065e-07,33
ALK,PARK7,7.362165588276071e-07,8
BCAR1,CSF2,7.361956660638975e-07,56
LMNA,PDS5A,7.361331881838851e-07,1
NMNAT1,PANK2,7.361176539433245e-07,2
BCAR1,RAC2,7.361028257371304e-07,224
ACSF2,ALOX5,7.360980793791327e-07,2
ADRA1D,GNRHR,7.360738841555303e-07,10
ALDH4A1,PDHB,7.360650524645962e-07,11
NT5C1B-RDH14,PDE7B,7.360100116593493e-07,8
HLA-B,TAP2,7.360028479293585e-07,456
DBNL,LRRTM4,7.359735759239681e-07,14
SETD7,SMYD3,7.359646954085974e-07,8
CH25H,STARD3,7.35936694695738e-07,4
CD3D,NFKB1,7.35901664938865e-07,1
HLA-A,UBE2S,7.358918861815157e-07,44
ABCC9,KCND3,7.358917595364119e-07,49
GREM2,PARP1,7.358403181593568e-07,6
BBS9,TTC8,7.358339461083219e-07,40
DNAL4,FOS,7.358163180981592e-07,8
DAAM1,XPO1,7.357660151671974e-07,174
ALG10B,FUT8,7.357648939527939e-07,21
EDN3,FOS,7.357220763282158e-07,20
RARS1,RPL31,7.357116693640364e-07,2
CAMK2A,PPP2R1A,7.356946223613381e-07,12
BCO1,CYP26B1,7.356733765506718e-07,30
GNAI1,VEGFA,7.356599241879912e-07,18
ITGAL,RUNX1,7.356178539759824e-07,117
B4GALT1,G6PC2,7.355983271395417e-07,4
CASP12,GRIN2A,7.355851693619346e-07,21
KRT25,LCE2A,7.355646047813025e-07,10
GGA3,RAB38,7.35553749375839e-07,5
FLG,LCE2C,7.355440274636749e-07,2
INPP5E,TPTEP2-CSNK1E,7.355405134967796e-07,4
NRG3,TNF,7.35538509365619e-07,23
SGK1,TRDN,7.35531099508672e-07,6
AP1B1,NCOA7,7.355247930718178e-07,1
CDH4,MYF6,7.35520245598309e-07,2
ACOX3,UBE2D1,7.355160209776557e-07,8
STMN2,TFRC,7.355087422074765e-07,12
FGF6,THBS1,7.355076450041298e-07,16
LBP,TYK2,7.35487560632464e-07,4
PTPRF,SLITRK6,7.354862542996444e-07,30
CDH3,TNF,7.354806946580084e-07,10
GRIN1,PPP3R1,7.354447575380618e-07,3
BNIP3,YWHAB,7.354374116363971e-07,4
HSPA6,SNRNP70,7.35319630169278e-07,7
DVL3,KIF2B,7.353196266324247e-07,6
MAPK10,PTPN11,7.352644941787627e-07,28
PRXL2B,SLC27A3,7.352583963893267e-07,2
CR1,NFATC2,7.352467037794833e-07,6
STK38L,TEAD1,7.352292178408604e-07,8
SERPINE1,SESN1,7.352140301009058e-07,2
FGF2,RHOA,7.352115803573728e-07,8
CDCA8,SKA1,7.351959312451584e-07,8
CTBP2,VANGL2,7.351900900287589e-07,16
IL11,IL6,7.351617936496302e-07,16
COL24A1,MAPK3,7.351587049120312e-07,4
GNB1,PPP3CA,7.351004417954776e-07,16
NELFE,PPP3R1,7.350666066940903e-07,2
JAK1,TRAF6,7.350653693223943e-07,24
MBD4,NHEJ1,7.350201940425904e-07,1
DCTN4,MAN1A2,7.350079194168302e-07,3
SP3,UBE2I,7.349062509438071e-07,18
B4GALT1,DYNC1I2,7.348991672984084e-07,8
FYN,KRAS,7.348962489063099e-07,891
PTPRC,ROCK2,7.348873605295125e-07,25
C7,PRKCA,7.348487585841686e-07,3
IFNA5,MAP3K7,7.348103698459256e-07,23
GP6,THBS1,7.347827989865965e-07,28
KITLG,WNT2,7.347688274408672e-07,24
CXCR2,MCHR2,7.347663729007081e-07,5
PPP2R2B,RHEB,7.347566199911171e-07,3
VAPA,VDAC1,7.347522323434644e-07,48
ST6GAL1,UBE2I,7.347487114477946e-07,36
TBC1D1,TSC1,7.347024384429801e-07,4
ADCY3,GLP1R,7.346930370744076e-07,4
IL2,MMP2,7.346618970579163e-07,18
IFNG,KMO,7.346457939612824e-07,30
CALM3,MAP2K3,7.346443221534216e-07,3
RAP1A,RAPGEF4,7.346085579840178e-07,6
MAF,YAP1,7.345882067532162e-07,33
GSC,SAP18,7.345734047703445e-07,2
EIF4E,EIF4G2,7.34571259486394e-07,12
CSNK2A2,TAF15,7.345539453732878e-07,3
PTH,TNFRSF11B,7.345170999999746e-07,14
CSF3R,ELOC,7.345022794424949e-07,4
CREB3L2,DYNC1H1,7.34466231241034e-07,3
PIK3CB,TEK,7.344530145540299e-07,6
ALK,NOTCH1,7.344203800663252e-07,8
COL8A2,CRTAP,7.343818992922024e-07,2
SLC6A9,STX1B,7.343580094243407e-07,5
CBL,VAV2,7.34338667304768e-07,6
COL4A1,ITGA11,7.343377934779325e-07,8
NRIP1,POU2F1,7.343294459799773e-07,23
MAPK8,RGMA,7.34318634416541e-07,22
CYP26B1,GLUD1,7.342739351656747e-07,5
CALM1,UGT1A1,7.342686103584128e-07,1
ZDHHC21,ZDHHC7,7.342244619697643e-07,3
BRAF,FGF10,7.342046260128132e-07,7
NFKB1,PPP2CA,7.341344734623778e-07,4
CLK2,SRPK1,7.341195100707409e-07,1
CCNE1,GPR37,7.340848711123726e-07,4
ASNS,RPL18,7.340385934639926e-07,2
CALM3,LYN,7.340137427429137e-07,57
HSP90B1,ITPR2,7.340084486329168e-07,8
CPE,ERO1B,7.339972688905997e-07,12
CREB3L2,LEF1,7.339947198185351e-07,3
ATP6V0A1,LAPTM4A,7.339872160990451e-07,49
ADCY8,LYZ,7.339821637142308e-07,16
CP,GCLC,7.339764103164725e-07,2
ATP6V0A4,NCF4,7.339352246874912e-07,3
ACTB,KCNJ1,7.339295279643054e-07,4
CYP2C8,GNB4,7.339221497204562e-07,1
E2F3,PRKCA,7.339129836787932e-07,33
DUSP10,FOS,7.338992252818501e-07,16
MEF2C,PLD1,7.338796415012894e-07,2
ANGPT2,STAT5A,7.338526835098946e-07,4
LEMD2,UBE2I,7.338279441881923e-07,6
PIK3R1,TEC,7.33812005613658e-07,12
ESR1,MAP2K1,7.338067577883356e-07,14
PFKFB3,TBC1D1,7.338002920770142e-07,64
KMO,OGDH,7.337983447541774e-07,1
RFC3,STK11,7.337802666624917e-07,48
PIK3R1,SOCS6,7.337743412549891e-07,20
PELP1,SRC,7.337658771700006e-07,6
CHL1,VAV2,7.337537487236053e-07,3
GREM2,SKI,7.337519545008488e-07,36
GNA14,PRKCB,7.337425749175119e-07,12
HEY1,SHH,7.336943591932746e-07,6
ANXA2,RELA,7.336920369027666e-07,4
ADCY1,CREB5,7.336811033431534e-07,32
NMNAT3,SLC23A2,7.336651511498834e-07,6
CASP1,LMNA,7.336431053772685e-07,1
KMO,SEPHS2,7.336125595891474e-07,8
EVC2,UBC,7.335939287145266e-07,2
GNA14,PTGIR,7.335781333495106e-07,1
NFKBIA,TP53,7.335639843581064e-07,408
HSP90B1,IL6ST,7.335247005357814e-07,1
SLC5A12,UGP2,7.335196260394028e-07,16
PPP2R5C,SCN1A,7.335021905419126e-07,1
HSPA4L,UBE2D1,7.334702094574652e-07,4
FGB,PTK2,7.334600799525914e-07,16
PDK1,RPS6KA4,7.334359288790893e-07,4
CYP4F8,FAH,7.334271572290163e-07,1
GNG7,HTR7,7.334197427155686e-07,2
WNT4,ZNF516,7.334098626142561e-07,12
DLK1,HEY1,7.334078795014539e-07,12
CROT,HMOX1,7.334072442688466e-07,2
PIK3C3,PLCG2,7.333975662549586e-07,60
CPS1,CS,7.333929759338763e-07,18
GAD1,MTHFR,7.333517544338974e-07,2
BCR,FYN,7.333432489083954e-07,27
AKR1B1,COPA,7.333396574438211e-07,4
DRD2,MAPK3,7.33323390349668e-07,24
HSP90B1,UBE2D1,7.332978155805137e-07,4
ATP2B2,PRKD1,7.332728702648592e-07,7
TLE1,VCAN,7.332348326283267e-07,26
MAP3K7,TLR4,7.332063944156529e-07,1656
PPARGC1A,YES1,7.332056561892841e-07,6
LMAN1,MCF2L,7.332031275453232e-07,6
CR1,TRPC6,7.331909008811976e-07,12
AOC1,CYP7B1,7.331575814228941e-07,12
RPS14,SEC11C,7.331536950816453e-07,30
GSTO1,TCN2,7.331403648613843e-07,2
SDHC,UGT2B4,7.331393331832889e-07,116
C5,FCGR3A,7.331344122380694e-07,7
AOX1,TCN2,7.331323061965378e-07,4
BPNT2,PIP4K2C,7.330854288056798e-07,2
LEP,STAT5B,7.330779633700028e-07,6
GRM1,NOS3,7.330751259360113e-07,1
ST6GALNAC2,ST8SIA2,7.330416748052571e-07,24
GABBR2,HSPA6,7.32983333647955e-07,7
NTN4,SDC2,7.329487203833196e-07,2
CRTAP,MMP13,7.329262246003054e-07,2
HNF4A,PIK3R1,7.329035950631724e-07,32
KCNJ3,KRT27,7.328975247059925e-07,6
TMED10,YKT6,7.328103043269252e-07,16
HLA-DRB1,IL15,7.327158894979816e-07,28
COP1,RRM2,7.326946729335759e-07,1
CSF2,FGFR3,7.326906975104106e-07,14
CNTN1,SDCBP,7.326890170133993e-07,2
NCOA3,PPARG,7.326668002110721e-07,12
FOXO1,PLCG2,7.326590028925809e-07,24
ARPC2,STAT5A,7.326281991279493e-07,8
IFNA5,PTPN11,7.326076926598979e-07,7
EXOC2,TSHR,7.32539576026265e-07,228
PRDM2,PRDM6,7.32520569594423e-07,30
ATG7,LAMTOR2,7.325101307742443e-07,2
GNAI3,PRKD1,7.324419105610356e-07,14
RASGRF2,RPS6KA2,7.3241203057961e-07,6
MOCS3,NMNAT3,7.323987271471802e-07,6
PTPRD,SHANK1,7.323936726832104e-07,13
NLGN1,RYR2,7.323054234120718e-07,8
INHBB,PSMB1,7.32282426696429e-07,8
FBXW11,NME7,7.322749325614867e-07,6
ITPR1,SLC34A1,7.322680157055098e-07,3
PRKCA,TNKS,7.3223488763732e-07,9
ITPR3,LRP2,7.322297791133353e-07,28
ADCY2,PAPSS1,7.322209587101725e-07,10
PRKCG,TUBB1,7.322093438233424e-07,1
MAPK10,NRG3,7.321932247966372e-07,46
GARRE1,RAB7A,7.321814763372458e-07,3
CAMK2A,PDE1C,7.321632974205405e-07,14
FOXO3,MT1X,7.320913724129241e-07,2
CYB5A,SEC61G,7.320497873071948e-07,6
FASLG,GRB2,7.32017936993142e-07,144
HERPUD1,MAPK10,7.319705872532722e-07,2
AKAP13,ARHGEF38,7.31949175640049e-07,12
NMNAT1,PTGIS,7.319320705079235e-07,4
ADCY9,GUCY1B1,7.319161167418375e-07,24
CYP3A43,PLA2G2E,7.318794696852361e-07,22
BDNF,RASGRF1,7.318750691633069e-07,16
PPP6R1,SEC23A,7.318479594154836e-07,12
FGF19,FGFR2,7.318421846192049e-07,429
BBS5,LZTFL1,7.318323186715029e-07,12
UBC,VAV1,7.317996258230745e-07,6
TNF,TRIB3,7.317626073977124e-07,4
NFKB1,NOS2,7.3173924510124e-07,128
CDKN1C,MCM8,7.317347012758546e-07,1
IGF1,PLD1,7.317330149210951e-07,3
MAPK8,SH2B2,7.317091811446532e-07,8
APP,TNC,7.316853829227062e-07,48
FBXW2,SKIV2L,7.316849148971313e-07,18
ADAM17,CREBBP,7.316751230307394e-07,16
FGFR2,STAT5B,7.31628422858594e-07,66
ARRB1,GNB4,7.316001006119066e-07,6
FEZ1,GABRB3,7.315852421641011e-07,7
CAMKK1,PRKACG,7.315717365230512e-07,10
CALML5,MAPK14,7.315554295672655e-07,4
DKK2,EGFR,7.315456308140215e-07,30
DCTD,NUP85,7.315220500458963e-07,2
ATP1A4,SLC10A2,7.315122171033553e-07,11
NUP62,SLC26A3,7.314915712967421e-07,24
POLN,SLC29A1,7.314657182178053e-07,1
FLRT1,PLCG1,7.314327607893523e-07,3
AREG,PIK3R2,7.314287193971314e-07,16
GABBR2,MAPK1,7.314120095691656e-07,4
DIAPH3,MAPRE1,7.314008548145094e-07,23
TNRC6C,WWP2,7.313865732309447e-07,3
CBL,NOG,7.313681093523705e-07,8
RUNX2,RXRG,7.313568346489774e-07,9
HAO2,SLC38A3,7.313522019103402e-07,1
JUN,MEF2C,7.313320939256185e-07,9
GNG7,GSK3B,7.313056352362124e-07,8
ADCY7,HSD17B2,7.312749327563021e-07,3
MALT1,POLR2A,7.312569982875772e-07,6
COL11A1,FGF2,7.312435910626561e-07,28
AGPAT1,PITPNB,7.312023448946547e-07,2
DUSP6,PLCG2,7.311983793556465e-07,10
FBXL17,RXRA,7.311284266009465e-07,10
PERP,SHH,7.310818416428333e-07,10
GNB1,PPP2R5E,7.310362661883119e-07,1
GNA12,GNG12,7.310342429178718e-07,6
DCN,PITX2,7.310270547122854e-07,15
MGAM,SLC2A10,7.310236362911837e-07,4
PIK3C3,PRKAG2,7.310142589771543e-07,18
IDE,VAPA,7.309760451656988e-07,24
IL2RA,JAK2,7.309267394337163e-07,756
CCL2,PTPN11,7.309216820665496e-07,567
LRP12,RETSAT,7.309196800771763e-07,18
SLC8A1,SLC9A1,7.309015740871858e-07,36
MYLK,PKN1,7.309008651645854e-07,1
PLA2G4A,THEM4,7.308763656510564e-07,4
GRIN2B,PPP3CA,7.308693735462446e-07,60
ID4,MEF2A,7.30842584662468e-07,42
DKK2,LRP5,7.307741948526144e-07,120
NFKB1,RXRA,7.307643126175378e-07,3
SERPING1,SPP1,7.307343173890146e-07,4
GRIN1,PDE11A,7.306919087568531e-07,1
CAB39,CDC37,7.306903131165665e-07,4
DIO2,GPX4,7.306820289696291e-07,33
BIN1,SERPINA1,7.306650218197319e-07,2
TIMM21,TOMM7,7.306582716637422e-07,2
PPP2R1A,TNIP2,7.306446299426561e-07,20
CABIN1,HMGA1,7.306347598046159e-07,2
ARCN1,UGT1A1,7.306191574703765e-07,6
C4BPA,CFB,7.306019327302238e-07,4
GRIN2A,GUCY1A1,7.305977860155062e-07,21
GSK3B,NFATC2,7.305742438217661e-07,40
ELAC2,TNRC6A,7.305578435534699e-07,2
ERBIN,RHOA,7.305538023416602e-07,6
CR1,RELA,7.305378944740445e-07,6
AREG,KDELR2,7.305125104828392e-07,4
ADCY2,ITGB8,7.305117037503806e-07,5
H2BC13,MAPKAPK2,7.305099960285859e-07,21
NELFCD,TAF2,7.304909680205807e-07,16
TCF7L1,TNC,7.304796172391548e-07,8
CXXC4,FRAT1,7.304744968905652e-07,3
ACHE,GSK3B,7.304539346719707e-07,4
AGTR1,ENPEP,7.304461175028365e-07,10
SALL4,TCF7L1,7.304401918872827e-07,4
FURIN,IL6R,7.303948748038636e-07,6
KLF4,NKD1,7.303833695095133e-07,128
FGF4,TCF7L1,7.303647825973592e-07,6
DDR2,RUNX3,7.303617882531085e-07,66
DIO2,IL1B,7.303359770486721e-07,15
APP,RCN1,7.303132837736351e-07,12
DICER1,H2AZ2,7.302960341348807e-07,5
HTR3E,MAPK3,7.302939337705538e-07,4
CYP2C9,DHRS3,7.302562892164133e-07,3
PDE4D,PPP1R1B,7.302543092446712e-07,12
PRKCQ,PRMT6,7.302474517660816e-07,30
CASP1,TNFAIP3,7.302390394275144e-07,28
ADCYAP1R1,WNT9A,7.302316134882858e-07,5
PLA2G2E,SLC44A4,7.302199480237319e-07,11
CNR1,PLCG1,7.302092548400196e-07,2
GNAI1,KCNJ2,7.302047193998113e-07,204
APH1B,DTX1,7.302045865742457e-07,6
DYNC1H1,MAP1B,7.302003898868037e-07,5
GALNT17,GCNT4,7.301732635411895e-07,15
ATG12,ATG7,7.301579727503338e-07,5
CYP3A43,CYP4F2,7.301554812988442e-07,6
PDIA6,TPM1,7.301481446120306e-07,1
ADRA2C,FGB,7.301269174496416e-07,4
AKR1D1,UGT2A1,7.30069028342939e-07,2
CAND1,HFE,7.300644710994675e-07,1
TLR4,YWHAQ,7.300631132774563e-07,144
GADD45G,YWHAQ,7.300579881593568e-07,60
IGF2,RAB7A,7.300293024536941e-07,4
MNAT1,RNF111,7.299983111330732e-07,6
GNAS,PDE10A,7.29985027092539e-07,8
MAPK1,TRIB3,7.299743542219655e-07,16
PFKFB2,THRB,7.299616981981671e-07,1
AGO2,RUNX1,7.299612137168552e-07,52
HLA-C,SAR1B,7.299541990181462e-07,23
EDN1,ITGA6,7.299511841551976e-07,25
GP6,TNC,7.299396714843809e-07,28
GALNT2,MUC21,7.299218610770653e-07,10
NR2F2,TLE3,7.29910924578515e-07,55
DRD4,PPP2R1B,7.29875809213354e-07,10
AKT3,CALM1,7.298057041332795e-07,16
GJA1,SLC8A1,7.297585300120793e-07,324
POLR2E,RFC3,7.297542764863056e-07,288
ACSL3,MCEE,7.297261959138268e-07,1
BIN1,CASP2,7.297011279661092e-07,1
IQGAP1,VAPB,7.296711332926975e-07,2
BRAF,KIDINS220,7.296704593503142e-07,12
OSBPL3,SLC27A2,7.296483775761156e-07,12
ATG5,MAPK14,7.295991901959695e-07,228
DGKI,GPD2,7.295946160557065e-07,4
ATP6V0A4,SLC11A1,7.295727897779422e-07,8
GADD45G,MSH3,7.295669206541788e-07,5
ATP10A,SLC2A13,7.29557375371456e-07,64
FGF20,STAT1,7.295528728926385e-07,210
JAK1,SOCS1,7.295502285037497e-07,966
DCK,PDE8A,7.295462864931324e-07,1
ADAM17,SRC,7.295393267270356e-07,8
CR1,PRKCA,7.295343683229779e-07,3
BSG,SLC14A2,7.295300433307617e-07,10
NFKBIA,NRIP1,7.295185075637604e-07,1173
RPL38,RPN2,7.29499313756321e-07,5
CBS,PC,7.294728590068189e-07,2
BCAR1,MMP13,7.294719608641476e-07,16
CEP162,CEP41,7.294710258065606e-07,2
ITGB6,PRKACG,7.29451599568165e-07,2
COL19A1,COL9A1,7.294281862968433e-07,6
CTSF,HYAL1,7.294219699360838e-07,2
FURIN,TNRC6A,7.294161624334569e-07,3
RAP1GAP,RAPGEF4,7.29414523448213e-07,1
CALM3,YES1,7.293953672160569e-07,1
MAP3K5,UBE2D1,7.293864063839806e-07,4
RRAGC,UBE2N,7.293849482910749e-07,6
LEMD2,NDC80,7.293737667168898e-07,1
BATF,PTPN11,7.293552315308055e-07,35
BCKDHB,CBS,7.293270816906746e-07,6
TBC1D4,TSHR,7.293267526544936e-07,18
PPP2R5D,PRKN,7.293248955875242e-07,2
MMP9,RAP1B,7.293098473855235e-07,13
FYN,WWOX,7.292985254915675e-07,297
COPA,MAN2A1,7.292454892393607e-07,10
ENTPD1,MOXD1,7.292199128983157e-07,3
SULT1A1,UGT1A8,7.29198724355332e-07,28
GNAI1,PPP2R5D,7.291873476885277e-07,9
EFHD2,VAPB,7.29181650171995e-07,2
MCCC2,VARS1,7.291579322554753e-07,1
PFKFB2,PPARG,7.291537900920112e-07,12
DEPDC1B,FNBP1L,7.291219503713364e-07,4
MAP4K4,TEAD3,7.291065051854654e-07,30
IFNAR2,LAG3,7.291035402090529e-07,2
CAMK2A,HSPA1L,7.290953796257327e-07,4
GNG12,PREX1,7.290863133155301e-07,8
COL6A3,FGFR3,7.290791472769342e-07,2
PIM1,TERT,7.290785770663888e-07,4
CREB3L2,GNG2,7.290741768331246e-07,9
ATP1B1,PRKD2,7.290627195288835e-07,1
CLEC7A,ITPR1,7.290392891832568e-07,3
CD2,FYN,7.290362382884724e-07,945
CRY2,CUL1,7.290019361505529e-07,3
CAMK1G,GNAS,7.289949621736014e-07,2
HPSE,HS3ST4,7.289921641578141e-07,21
ERBB4,PRL,7.289780182742754e-07,252
PPP2R1B,SMAD2,7.289720630465624e-07,4
GABBR1,PRKACG,7.289181037373194e-07,28
RHEB,RPL24,7.289034442692355e-07,1
HSPA4L,SSR2,7.28902719515645e-07,6
INPP5E,PIK3R2,7.288809828751085e-07,32
FOS,LEP,7.288738022026564e-07,4
SLC26A2,SULT1C4,7.288347205758328e-07,2
DEK,PHF19,7.287598435823384e-07,4
CD3G,HLA-DQA1,7.28749823573706e-07,28
HSP90B1,SSR2,7.287313887142469e-07,6
ACAT2,PRDM9,7.286828349606367e-07,3
DDB2,POLD3,7.286327021460703e-07,10
NTRK2,RHOA,7.286271889117568e-07,50
EMP2,TTC21B,7.286185166321957e-07,2
CSF1,HLA-DRA,7.286069085527771e-07,72
LINGO1,MAG,7.285927243749768e-07,8
GRB2,SPRY2,7.285740596785066e-07,64
NOTCH1,TBL1XR1,7.285699879719387e-07,72
C3,RCN1,7.285567823108371e-07,6
CCL2,IL10,7.285355483479776e-07,810
HDAC3,MAPK3,7.285187058597015e-07,12
ARHGEF12,DIAPH1,7.284774348192968e-07,4
OSBPL5,VAPA,7.284745304758644e-07,12
CDH1,TNK2,7.284560143242894e-07,6
CD36,LPL,7.283726170426163e-07,25
ACTN4,LEF1,7.283525746970554e-07,1
